Time/s,Azimuth/deg,Zenith/deg
394241,34.215,76.903
394401,339.6,74.529
394561,287.55,71.709
394721,237.53,70.019
394881,187.41,70.135
395041,135.22,71.244
395201,80.61,71.755
395361,24.934,70.574
395521,330.43,67.911
395681,278.68,65.15
395841,229.11,63.804
396001,179.31,64.249
396161,127.23,65.366
396321,72.662,65.491
396481,17.06,63.711
396641,322.71,60.558
396801,271.32,57.688
396961,222.3,56.62
397121,172.97,57.402
397281,121.18,58.543
397441,66.882,58.262
397601,11.644,55.808
397761,317.74,52.04
397921,267.03,48.999
398081,218.88,48.35
398241,170.22,49.769
398401,118.91,51.263
398561,65.25,50.883
398721,11.009,48.021
398881,318.42,43.855
399041,269.11,40.905
399201,221.97,41.124
399361,173.52,43.737
399521,122.23,46.144
399681,69.178,46.28
399841,16.478,43.752
400001,326.13,40.04
400161,278.61,37.939
400321,231.3,39.394
400481,181.23,43.206
400641,128.54,46.522
400801,75.144,47.422
400961,23.194,45.814
401121,334.03,43.345
401281,286.7,42.536
401441,237.88,44.781
401601,185.66,48.836
401761,131.26,52.217
401921,76.947,53.343
402081,24.656,52.355
402241,335.14,50.876
402401,286.92,50.941
402561,236.93,53.372
402721,183.66,57.003
402881,128.41,59.814
403041,73.5,60.594
403201,20.777,59.689
403361,330.71,58.673
403521,281.74,59.191
403681,231.12,61.617
403841,177.48,64.749
404001,121.96,66.876
404161,66.848,67.137
404321,13.939,66.105
404481,323.54,65.344
404641,274.07,66.203
404801,223.05,68.695
404961,169.23,71.493
405121,113.66,73.079
405281,58.531,72.911
405441,5.5633,71.804
405601,314.91,71.335
405761,265.01,72.611
405921,213.61,75.318
406081,159.62,77.978
406241,104,79.194
406401,48.865,78.722
406561,355.79,77.627
406721,304.78,77.507
406881,254.32,79.255
407041,202.43,82.2701
407201,148.17,84.9007
407361,92.442,85.8065
407521,37.208,85.0142
407681,343.89,83.8459
407841,292.36,83.9376
408001,241.15,86.0078
408161,188.55,89.22318
408321,133.85,91.7535
408481,77.94,92.2354
408641,22.612,90.90676
408801,329.06,89.34646
408961,277,89.25225
409121,224.97,91.2185
409281,171.51,94.2516
409441,116.25,96.4014
409601,60.224,96.2532
409761,5.0719,94.1631
409921,311.67,91.9079
410081,259.44,91.2363
410241,206.89,92.6431
410401,152.77,95.0444
410561,97.094,96.5042
410721,41.187,95.6608
410881,346.62,92.9106
411041,293.88,90.074003
411201,242.07,88.8685
411361,189.58,89.67387
411521,135.29,91.3503
411681,79.539,92.0882
411841,23.928,90.72647
412001,330.07,87.7089
412161,278.22,84.7657
412321,227.14,83.4734
412481,175.05,84.0469
412641,120.91,85.2771
412801,65.265,85.5051
412961,9.9188,83.8456
413121,316.61,80.8705
413281,265.5,78.213
413441,215.09,77.239
413601,163.39,77.934
413761,109.41,78.982
413921,53.834,78.859
414081,358.64,76.975
414241,305.68,74.105
414401,255.11,71.842
414561,205.19,71.319
414721,153.72,72.235
414881,99.779,73.142
415041,44.211,72.64
415201,349.09,70.433
415361,296.38,67.55
415521,246.24,65.599
415681,196.69,65.468
415841,145.39,66.533
416001,91.473,67.192
416161,35.934,66.163
416321,340.91,63.443
416481,288.45,60.36
416641,238.79,58.605
416801,189.71,58.821
416961,138.68,60.006
417121,84.958,60.365
417281,29.662,58.707
417441,334.95,55.322
417601,282.97,51.902
417761,234.05,50.357
417921,185.69,51.108
418081,135.15,52.657
418241,81.917,52.939
418401,27.352,50.831
418561,333.62,46.894
418721,282.8,43.255
418881,235.03,42.227
419041,187.31,44.017
419201,137.01,46.479
419361,84.277,47.246
419521,30.951,45.309
419681,339.21,41.511
419841,290.48,38.34
420001,243.55,38.371
420161,194.97,41.501
420321,143.43,45.075
420481,90.28,46.669
420641,37.69,45.533
420801,347.52,42.782
420961,299.94,40.892
421121,252.26,42.022
421281,201.51,45.773
421441,147.93,49.667
421601,93.6,51.591
421761,40.669,51.078
421921,350.46,49.358
422081,302.34,48.588
422241,253.43,50.263
422401,201.32,53.828
422561,146.59,57.247
422721,91.447,58.829
422881,38.001,58.363
423041,347.28,57.124
423201,298.4,56.951
423361,248.69,58.822
423521,196.04,62.005
423681,140.91,64.746
423841,85.459,65.73
424001,31.775,65.021
424161,340.74,63.959
424321,291.34,64.154
424481,241.13,66.184
424641,188.22,69.103
424801,132.98,71.288
424961,77.48,71.738
425121,23.75,70.804
425281,332.53,69.917
425441,282.73,70.505
425601,232.11,72.808
425761,178.97,75.655
425921,123.67,77.474
426081,68.173,77.541
426241,14.4,76.491
426401,322.94,75.857
426561,272.68,76.911
426721,221.55,79.593
426881,168.11,82.5074
427041,112.68,84.0759
427201,57.118,83.8079
427361,3.193,82.63
427521,311.34,82.1862
427681,260.41,83.6165
427841,208.58,86.6155
428001,154.66,89.57507
428161,99.013,90.84532
428321,43.335,90.10156
428481,349.22,88.5524
428641,296.9,87.9729
428801,245.21,89.4124
428961,192.51,92.3864
429121,137.92,95.1304
429281,82.004,95.9001
429441,26.367,94.4485
429601,332.32,92.2109
429761,279.83,91.0854
429921,227.6,92.0549
430081,174.15,94.5145
430241,118.95,96.6535
430401,62.92,96.7391
430561,7.6793,94.5611
430721,314.22,91.6416
430881,262.11,89.911752
431041,209.91,90.26713
431201,156.2,92.0094
431361,100.77,93.3822
431521,44.864,92.8279
431681,350.22,90.22249
431841,297.62,87.0403
432001,246.3,85.1115
432161,194.56,85.1842
432321,141.01,86.4526
432481,85.65,87.2425
432641,29.945,86.254
432801,335.8,83.5398
432961,283.96,80.5222
433121,233.4,78.852
433281,182.18,79.058
433441,128.86,80.1835
433601,73.599,80.6172
433761,18.03,79.327
433921,324.21,76.615
434081,272.91,73.922
434241,222.93,72.709
434401,172.06,73.227
434561,118.85,74.328
434721,63.607,74.447
434881,8.0916,72.816
435041,314.47,70.02
435201,263.58,67.587
435361,214.03,66.8
435521,163.39,67.592
435681,110.23,68.594
435841,54.986,68.282
436001,359.52,66.144
436161,306.07,63.077
436321,255.58,60.76
436481,206.49,60.319
436641,156.15,61.326
436801,103.13,62.152
436961,48.039,61.292
437121,352.78,58.481
437281,299.66,54.964
437441,249.75,52.682
437601,201.36,52.663
437761,151.52,54.041
437921,98.903,54.842
438081,44.337,53.541
438241,349.8,50.098
438401,297.55,46.138
438561,248.7,44.038
438721,201.2,44.83
438881,151.82,47.076
439041,99.663,48.351
439201,46.056,47.12
439361,353.13,43.577
439521,302.86,39.711
439681,255.46,38.325
439841,208,40.41
440001,157.8,43.912
440161,105.23,46.094
440321,52.247,45.568
440481,0.99962,42.827
440641,312.62,40.041
440801,265.56,39.865
440961,216.35,42.925
441121,163.94,47.065
441281,109.93,49.739
441441,56.542,49.853
441601,5.5397,48.123
441761,317.16,46.604
441921,269.12,47.34
442081,218.32,50.543
442241,164.38,54.38
442401,109.27,56.77
442561,55.239,56.921
442721,3.7751,55.679
442881,314.7,54.895
443041,265.73,56.065
443201,214.17,59.063
443361,159.68,62.274
443521,104.12,64.024
443681,49.757,63.836
443841,357.96,62.692
444001,308.37,62.29
444161,258.8,63.723
444321,206.87,66.553
444481,152.2,69.224
444641,96.537,70.362
444801,42.105,69.808
444961,350.16,68.704
445121,300.23,68.645
445281,250.21,70.395
445441,197.99,73.226
445601,143.22,75.553
445761,87.551,76.242
445921,33.114,75.442
446081,341.04,74.467
446241,290.72,74.827
446401,240.22,77
446561,187.65,79.985
446721,132.74,82.1245
446881,77.015,82.4695
447041,22.495,81.4713
447201,330.15,80.6264
447361,279.28,81.3745
447521,228.11,83.9518
447681,175.03,87.1104
447841,119.86,89.07692
448001,64.013,89.01321
448161,9.3397,87.6561
448321,316.62,86.6972
448481,265.07,87.5378
448641,213.04,90.2303
448801,159.24,93.3394
448961,103.69,94.9595
449121,47.763,94.2789
449281,353.1,92.2619
449441,300.19,90.78985
449601,248.11,91.2485
449761,195.29,93.5597
449921,140.74,96.1907
450081,84.846,97.1984
450241,29.109,95.7822
450401,334.9,93.0148
450561,282.34,90.87816
450721,230.25,90.71755
450881,177.1,92.3449
451041,122.16,94.214
451201,66.181,94.5071
451361,10.882,92.5267
451521,317.47,89.34042
451681,265.7,86.8754
451841,214.12,86.362
452001,161.13,87.4852
452161,106.2,88.7137
452321,50.349,88.4458
452481,355.48,86.196
452641,302.82,83.0291
452801,251.88,80.7255
452961,200.93,80.3181
453121,148.26,81.3158
453281,93.458,82.1822
453441,37.732,81.5391
453601,343.15,79.176
453761,291.02,76.237
453921,240.73,74.358
454081,190.26,74.316
454241,137.8,75.39
454401,83.049,76.015
454561,27.371,75.024
454721,332.95,72.509
454881,281.19,69.763
455041,231.37,68.312
455201,181.23,68.642
455361,128.87,69.765
455521,74.114,70.074
455681,18.454,68.608
455841,324.15,65.771
456001,272.71,63.064
456161,223.35,61.941
456321,173.53,62.569
456481,121.3,63.653
456641,66.633,63.523
456801,11.102,61.415
456961,317.01,58.059
457121,266,55.244
457281,217.27,54.433
457441,167.97,55.433
457601,116.09,56.562
457761,61.796,56.041
457921,6.7768,53.276
458081,313.32,49.335
458241,263.16,46.426
458401,215.38,46.167
458561,166.72,47.945
458721,115.3,49.545
458881,61.748,49.048
459041,7.974,46.026
459201,316.17,41.876
459361,267.62,39.28
459521,220.61,40.084
459681,171.71,43.155
459841,119.99,45.736
460001,66.937,45.883
460161,14.72,43.427
460321,325.13,40.043
460481,277.96,38.53
460641,230.11,40.525
460801,179.15,44.564
460961,125.82,47.855
461121,72.235,48.686
461281,20.446,47.175
461441,331.47,45.076
461601,283.93,44.765
461761,234.48,47.296
461921,181.63,51.296
462081,126.85,54.426
462241,72.425,55.32
462401,20.202,54.3
462561,330.69,53.045
462721,282.21,53.429
462881,231.78,56.001
463041,178.15,59.486
463201,122.74,61.977
463361,67.851,62.465
463521,15.259,61.469
463681,325.24,60.601
463841,276.08,61.36
464001,225.14,63.892
464161,171.23,66.885
464321,115.64,68.717
464481,60.632,68.718
464641,7.9009,67.624
464801,317.57,67.025
464961,267.95,68.13
465121,216.65,70.738
465281,162.6,73.43
465441,106.97,74.768
465601,51.96,74.398
465761,359.16,73.289
465921,308.55,73.028
466081,258.47,74.57
466241,206.78,77.408
466401,152.56,79.978
466561,96.877,80.971
466721,41.835,80.3284
466881,348.87,79.259
467041,297.84,79.353
467201,247.15,81.3509
467361,194.93,84.4718
467521,140.41,86.9878
467681,84.6,87.6432
467841,29.44,86.6478
468001,336.2,85.4578
468161,284.59,85.6911
468321,233.09,87.918
468481,180.12,91.1437
468641,125.14,93.4756
468801,69.161,93.6324
468961,13.952,92.0259
469121,320.53,90.35468
469281,268.42,90.28427
469441,216.12,92.2639
469601,162.31,95.1629
469761,106.81,97.0034
469921,50.807,96.475
470081,355.9,94.0925
470241,302.76,91.7138
470401,250.61,91.027
470561,197.93,92.3769
470721,143.58,94.5645
470881,87.782,95.6731
471041,32.012,94.4856
471201,337.79,91.5446
471361,285.41,88.7029
471521,233.79,87.5798
471681,181.27,88.3938
471841,126.87,89.902786
472001,71.08,90.34535
472161,15.646,88.7293
472321,322.13,85.6465
472481,270.62,82.838
472641,219.72,81.7549
472801,167.61,82.4349
472961,113.37,83.5719
473121,57.698,83.5686
473281,2.5135,81.7168
473441,309.5,78.742
473601,258.68,76.289
473761,208.39,75.581
473921,156.61,76.413
474081,102.48,77.38
474241,46.863,77.033
474401,351.81,74.963
474561,299.13,72.102
474721,248.82,70.048
474881,198.95,69.777
475041,147.35,70.793
475201,93.233,71.571
475361,37.618,70.803
475521,342.64,68.379
475681,290.22,65.483
475841,240.33,63.723
476001,190.83,63.814
476161,139.39,64.928
476321,85.324,65.4
476481,29.778,64.052
476641,334.94,61.076
476801,282.82,57.963
476961,233.47,56.41
477121,184.48,56.866
477281,133.36,58.104
477441,79.572,58.268
477601,24.382,56.286
477761,329.99,52.647
477921,278.49,49.231
478081,230.01,47.982
478241,181.77,49.091
478401,131.15,50.796
478561,77.936,50.98
478721,23.677,48.656
478881,330.57,44.597
479041,280.52,41.131
479201,233.2,40.6
479361,185.3,42.909
479521,134.62,45.636
479681,81.807,46.434
479841,28.863,44.488
480001,337.9,40.861
480161,289.89,38.167
480321,242.85,38.817
480481,193.46,42.356
480641,141.17,46.037
480801,87.702,47.597
480961,35.241,46.511
481121,345.4,44.065
481281,297.88,42.703
481441,249.66,44.271
481601,198.16,48.119
481761,144.03,51.843
481921,89.465,53.541
482081,36.554,52.951
482241,346.41,51.415
482401,298.12,50.999
482561,248.76,52.921
482721,196.2,56.437
482881,141.19,59.575
483041,85.99,60.838
483201,32.638,60.211
483361,342,59.06
483521,292.99,59.135
483681,242.96,61.179
483841,189.99,64.294
484001,134.71,66.76
484161,79.303,67.44
484321,25.783,66.583
484481,334.87,65.613
484641,285.39,66.046
484801,234.91,68.246
484961,181.72,71.12
485121,126.37,73.072
485281,70.944,73.274
485441,17.39,72.252
485601,326.28,71.506
485761,276.39,72.359
485921,225.49,74.85
486081,172.09,77.673
486241,116.67,79.29
486401,61.233,79.148
486561,7.6023,78.053
486721,316.19,77.589
486881,265.77,78.912
487041,214.33,81.7711
487201,160.6,84.6484
487361,105.05,86.0026
487521,49.522,85.5107
487681,355.7,84.2657
487841,303.83,83.9474
488001,252.68,85.5777
488161,200.5,88.6757
488321,146.25,91.5264
488481,90.46,92.5152
488641,34.841,91.4782
488801,340.85,89.78104
488961,288.53,89.22028
489121,236.62,90.72567
489281,183.55,93.6553
489441,128.65,96.1672
489601,72.644,96.5738
489761,17.173,94.7835
489921,323.37,92.3598
490081,270.99,91.1932
490241,218.66,92.1367
490401,164.95,94.443
490561,109.54,96.2651
490721,53.537,95.9744
490881,358.58,93.5202
491041,305.48,90.50751
491201,253.61,88.8157
491361,201.43,89.19199
491521,147.6,90.80362
491681,92.075,91.888
491841,36.267,91.0266
492001,341.93,88.2641
492161,289.71,85.1345
492321,238.63,83.3831
492481,186.94,83.5889
492641,133.3,84.8114
492801,77.879,85.3849
492961,22.281,84.1612
493121,328.42,81.3695
493281,276.9,78.493
493441,226.54,77.083
493601,175.3,77.481
493761,121.85,78.595
493921,66.505,78.836
494081,11.024,77.332
494241,317.46,74.561
494401,266.45,72.027
494561,216.6,71.081
494721,165.65,71.774
494881,112.27,72.828
495041,56.925,72.72
495201,1.4937,70.846
495361,308.12,67.972
495521,257.51,65.683
495681,208.08,65.138
495841,157.34,66.057
496001,104.01,66.952
496161,48.686,66.353
496321,353.33,63.928
496481,300.17,60.755
496641,250,58.576
496801,201.07,58.379
496961,150.65,59.502
497121,97.526,60.197
497281,42.442,59.027
497441,347.4,55.911
497601,294.67,52.291
497761,245.2,50.199
497921,197.04,50.515
498081,147.16,52.093
498241,94.506,52.834
498401,40.106,51.296
498561,346.02,47.632
498721,294.45,43.682
498881,246.2,41.938
499041,198.81,43.247
499201,149.17,45.833
499361,96.879,47.179
499521,43.528,45.887
499681,351.3,42.371
499841,301.92,38.813
500001,254.88,38.013
500161,206.89,40.648
500321,155.91,44.411
500481,102.91,46.627
500641,49.985,46.12
500801,359.16,43.596
500961,311.13,41.305
501121,263.78,41.684
501281,213.78,45.018
501441,160.64,49.108
501601,106.24,51.597
501761,52.801,51.605
501921,1.9041,50.009
502081,313.47,48.857
502241,265.01,49.943
502401,213.68,53.215
502561,159.36,56.839
502721,104.08,58.91
502881,50.079,58.844
503041,358.71,57.626
503201,309.58,57.076
503361,260.3,58.48
503521,208.37,61.492
503681,153.65,64.472
503841,98.063,65.896
504001,43.826,65.486
504161,352.18,64.352
504321,302.58,64.158
504481,252.77,65.802
504641,200.54,68.654
504801,145.69,71.127
504961,90.043,71.987
505121,35.772,71.266
505281,343.99,70.223
505441,294.03,70.402
505601,243.79,72.38
505761,191.28,75.253
505921,136.34,77.415
506081,80.689,77.871
506241,26.395,76.957
506401,334.43,76.087
506561,284.04,76.708
506721,233.27,79.113
506881,180.4,82.1377
507041,125.3,84.1122
507201,69.578,84.2245
507361,15.164,83.1108
507521,322.86,82.3547
507681,271.86,83.3215
507841,220.36,86.0719
508001,166.94,89.21393
508161,111.56,90.9603
508321,55.713,90.60574
508481,1.1479,89.06556
508641,308.46,88.1063
508801,256.75,89.04805
508961,204.38,91.7807
509121,150.22,94.75
509281,94.475,96.055
509441,38.624,95.0165
509601,344.17,92.7583
509761,291.4,91.2108
509921,239.24,91.6644
510081,186.16,93.8869
510241,131.33,96.2598
510401,75.345,96.8923
510561,19.801,95.1349
510721,325.93,92.1855
510881,273.64,90.027722
511041,221.63,89.8858
511201,168.35,91.4196
511361,113.26,93.0247
511521,57.299,92.9781
511681,2.254,90.75569
511841,309.22,87.5286
512001,257.76,85.1861
512161,206.3,84.8105
512321,153.25,85.9293
512481,98.224,86.9671
512641,42.422,86.4348
512801,347.8,84.0318
512961,295.47,80.9282
513121,244.8,78.853
513281,193.92,78.67
513441,141.15,79.722
513601,86.239,80.4404
513761,30.548,79.569
513921,336.18,77.085
514081,284.35,74.242
514241,234.27,72.619
514401,183.8,72.807
514561,131.18,73.92
514721,76.296,74.371
514881,20.64,73.132
515041,326.43,70.482
515201,274.96,67.822
515361,225.32,66.609
515521,175.14,67.131
515681,122.6,68.235
515841,67.717,68.311
516001,12.095,66.547
516161,318.02,63.542
516321,266.9,60.904
516481,217.74,60.011
516641,167.9,60.81
516801,115.54,61.838
516961,60.802,61.437
517121,5.3857,58.998
517281,311.6,55.455
517441,261.01,52.728
517601,212.57,52.205
517761,163.3,53.44
517921,111.34,54.561
518081,57.103,53.812
518241,2.3855,50.765
518401,309.47,46.701
518561,259.93,43.994
518721,212.47,44.191
518881,163.72,46.356
519041,112.15,48.078
519201,58.733,47.501
519361,5.5088,44.392
519521,314.58,40.367
519681,266.72,38.23
519841,219.6,39.642
520001,170.04,43.121
520161,117.83,45.83
520321,64.735,45.989
520481,12.949,43.657
520641,323.95,40.672
520801,276.88,39.758
520961,228.35,42.203
521121,176.52,46.352
521281,122.64,49.534
521441,68.887,50.254
521601,17.215,48.827
521761,328.32,47.079
521921,280.48,47.204
522081,230.44,49.942
522241,177.08,53.826
522401,122.01,56.665
522561,67.527,57.309
522721,15.387,56.25
522881,325.87,55.201
523041,277.13,55.868
523201,226.3,58.545
523361,172.36,61.861
523521,116.83,64.028
523681,62.013,64.237
523841,9.5699,63.168
524001,319.59,62.46
524161,270.25,63.454
524321,218.99,66.076
524481,164.85,68.922
524641,109.21,70.468
524801,54.325,70.234
524961,1.7737,69.112
525121,311.5,68.702
525281,261.72,70.055
525441,210.12,72.77
525601,155.85,75.346
525761,100.18,76.445
525921,45.297,75.898
526081,352.65,74.817
526241,302.05,74.781
526401,251.77,76.588
526561,199.77,79.539
526721,145.32,82.003
526881,89.588,82.7686
527041,34.641,81.9645
527201,341.78,80.9308
527361,290.69,81.2363
527521,239.73,83.4619
527681,187.16,86.6543
527841,132.38,89.0236
528001,76.511,89.40796
528161,21.434,88.2001
528321,328.26,86.9787
528481,276.56,87.3282
528641,224.76,89.66696
528801,171.4,92.85
528961,116.15,94.939
529121,60.152,94.7472
529281,5.0989,92.8581
529441,311.82,91.0721
529601,259.68,91.0055
529761,207.14,92.9585
529921,152.99,95.6756
530081,97.294,97.1757
530241,41.376,96.2701
530401,346.77,93.6257
530561,293.91,91.1574
530721,241.87,90.4727
530881,189.08,91.7627
531041,134.54,93.726
531201,78.664,94.4872
531361,23.069,92.9875
531521,329.21,89.908433
531681,277.18,87.1152
531841,225.74,86.112
532001,173.2,86.9524
532161,118.69,88.3035
532321,62.893,88.4682
532481,7.6477,86.6306
532641,314.47,83.5245
532801,263.28,80.8892
532961,212.53,80.037
533121,160.37,80.8266
533281,106.02,81.8664
533441,50.333,81.6363
533601,355.32,79.61
533761,302.61,76.66
533921,252.05,74.427
534081,201.84,73.982
534241,149.95,74.931
534401,95.662,75.792
534561,40.012,75.21
534721,345.12,72.96
534881,292.72,70.119
535041,242.64,68.279
535201,192.8,68.245
535361,141.05,69.329
535521,86.771,69.945
535681,31.129,68.892
535841,336.32,66.251
536001,284.2,63.354
536161,234.56,61.793
536321,185.1,62.096
536481,133.52,63.235
536641,79.328,63.494
536801,23.81,61.815
536961,329.19,58.59
537121,277.44,55.47
537281,228.43,54.146
537441,179.53,54.856
537601,128.33,56.145
537761,74.51,56.116
537921,19.492,53.823
538081,325.5,49.963
538241,274.56,46.605
538401,226.52,45.713
538561,178.36,47.222
538721,127.62,49.102
538881,74.436,49.214
539041,20.562,46.728
539201,328.19,42.634
539361,278.97,39.448
539521,231.94,39.484
539681,183.65,42.307
539841,132.48,45.269
540001,79.536,46.098
540161,26.961,44.193
540321,336.72,40.831
540481,289.21,38.686
540641,241.81,39.917
540801,191.52,43.749
540961,138.51,47.438
541121,84.749,48.912
541281,32.38,47.865
541441,342.76,45.723
541601,295.13,44.852
541761,246.34,46.773
541921,194.2,50.633
542081,139.63,54.128
542241,84.898,55.567
542401,32.031,54.883
542561,341.93,53.513
542721,293.45,53.414
542881,243.67,55.535
543041,190.72,58.967
543201,135.5,61.808
543361,80.293,62.755
543521,27.065,61.978
543681,336.52,60.926
543841,287.38,61.241
544001,237.03,63.439
544161,183.77,66.471
544321,128.38,68.665
544481,73.037,69.06
544641,19.693,68.088
544801,328.89,67.237
544961,279.31,67.916
545121,228.56,70.279
545281,175.11,73.097
545441,119.66,74.822
545601,64.323,74.795
545761,10.941,73.719
545921,319.91,73.141
546081,269.89,74.267
546241,218.71,76.933
546401,165.04,79.716
546561,109.52,81.1267
546721,54.153,80.7847
546881,0.64905,79.664
547041,309.26,79.378
547201,258.64,80.9589
547361,206.88,83.9677
547521,152.85,86.7783
547681,97.176,87.8971
547841,41.7,87.1727
548001,347.97,85.8565
548161,296.07,85.6482
548321,244.68,87.4435
548481,192.12,90.59198
548641,137.55,93.2872
548801,81.644,93.9632
548961,26.118,92.62
549121,332.27,90.76763
549281,279.95,90.20667
549441,227.83,91.7384
549601,174.41,94.5712
549761,119.22,96.8063
549921,63.187,96.8338
550081,7.9325,94.7199
550241,314.41,92.1358
550401,262.18,90.94216
550561,209.76,91.8526
550721,155.82,93.9856
550881,100.26,95.4791
551041,44.329,94.8292
551201,349.68,92.1446
551361,296.96,89.09312
551521,245.33,87.482
551681,193.17,87.9012
551841,139.23,89.39115
552001,83.64,90.20022
552161,27.957,89.061
552321,333.94,86.1856
552481,282.07,83.1548
552641,231.22,81.6145
552801,179.54,81.967
552961,125.81,83.1452
553121,70.328,83.5076
553281,14.846,82.0664
553441,321.26,79.224
553601,270.05,76.513
553761,219.85,75.373
553921,168.56,75.952
554081,114.97,77.034
554241,59.544,77.07
554401,4.1624,75.354
554561,310.85,72.538
554721,260.12,70.174
554881,210.38,69.488
555041,159.33,70.328
555201,105.77,71.303
555361,50.338,70.942
555521,355.01,68.822
555681,301.9,65.879
555841,251.58,63.743
556001,202.24,63.433
556161,151.39,64.454
556321,97.902,65.211
556481,42.534,64.307
556641,347.32,61.592
556801,294.47,58.328
556961,244.65,56.309
557121,195.87,56.368
557281,145.4,57.602
557441,92.179,58.157
557601,37.158,56.678
557761,342.39,53.274
557921,290.12,49.59
558081,241.14,47.741
558241,193.18,48.434
558401,143.24,50.235
558561,90.555,50.934
558721,36.39,49.196
558881,342.87,45.374
559041,292.08,41.525
559201,244.39,40.227
559361,196.94,42.088
559521,146.91,45.008
559681,94.423,46.426
559841,41.335,45.119
560001,349.82,41.724
560161,301.23,38.582
560321,254.29,38.402
560481,205.55,41.506
560641,153.75,45.427
560801,100.32,47.616
560961,47.429,47.117
561121,356.92,44.83
561281,309.03,43.031
561441,261.26,43.895
561601,210.53,47.4
561761,156.78,51.358
561921,102.08,53.609
562081,48.614,53.486
562241,357.8,52.007
562401,309.26,51.185
562561,260.4,52.564
562721,208.6,55.857
562881,153.97,59.237
563041,98.587,60.978
563201,44.658,60.7
563361,353.4,59.511
563521,304.2,59.189
563681,254.62,60.803
563841,202.37,63.807
564001,147.45,66.549
564161,91.866,67.659
564321,37.778,67.053
564481,346.28,65.958
564641,296.65,65.985
564801,246.61,67.835
564961,194.09,70.697
565121,139.08,72.971
565281,83.464,73.57
565441,29.359,72.715
565601,337.72,71.764
565761,287.71,72.197
565921,237.23,74.398
566081,184.43,77.299
566241,129.33,79.291
566401,73.705,79.522
566561,19.548,78.515
566721,327.67,77.77
566881,277.17,78.652
567041,226.11,81.2698
567201,172.93,84.3092
567361,117.65,86.0977
567521,61.933,85.9692
567681,7.6198,84.7405
567841,315.35,84.0681
568001,264.17,85.2298
568161,212.33,88.1126
568321,158.56,91.1931
568481,102.99,92.6841
568641,47.163,92.0196
568801,352.72,90.28678
568961,300.08,89.31073
569121,248.21,90.31787
569281,195.49,93.0382
569441,140.98,95.8147
569601,85.093,96.7729
569761,29.363,95.3749
569921,335.16,92.8908
570081,282.55,91.2774
570241,230.35,91.7154
570401,177.03,93.8215
570561,121.96,95.9097
570721,65.945,96.166
570881,10.638,94.1003
571041,317.14,91.0194
571201,265.13,88.8848
571361,213.19,88.7863
571521,159.8,90.23405
571681,104.6,91.5819
571841,48.69,91.2184
572001,353.91,88.7966
572161,301.25,85.58
572321,250.09,83.4035
572481,198.71,83.1904
572641,145.59,84.313
572801,90.483,85.1666
572961,34.743,84.3878
573121,340.36,81.8606
573281,288.37,78.852
573441,237.93,77.026
573601,187.08,77.068
573761,134.19,78.161
573921,79.169,78.718
574081,23.521,77.619
574241,329.38,75.029
574401,277.84,72.298
574561,227.94,70.933
574721,177.43,71.332
574881,124.65,72.451
575041,69.635,72.704
575201,14.016,71.206
575361,320.03,68.428
575521,268.85,65.863
575681,219.38,64.888
575841,169.14,65.578
576001,116.43,66.629
576161,61.435,66.446
576321,5.8805,64.376
576481,312.06,61.209
576641,261.27,58.658
576801,212.33,58.006
576961,162.47,58.97
577121,109.98,59.926
577281,55.219,59.243
577441,359.97,56.479
577601,306.55,52.772
577761,256.42,50.175
577921,208.28,49.982
578081,159.02,51.473
578241,106.99,52.598
578401,52.863,51.643
578561,358.54,48.357
578721,306.28,44.238
578881,257.4,41.818
579041,210.17,42.533
579201,161.2,45.103
579361,109.42,46.955
579521,56.148,46.334
579681,3.5281,43.221
579841,313.49,39.438
580001,266.17,37.848
580161,218.66,39.849
580321,168.3,43.651
580481,115.54,46.424
580641,62.391,46.582
580801,10.955,44.407
580961,322.35,41.86
581121,275.15,41.516
581281,225.9,44.308
581441,173.3,48.461
581601,118.95,51.462
581761,65.079,52.034
581921,13.498,50.674
582081,324.61,49.246
582241,276.43,49.749
582401,225.87,52.63
582561,172.08,56.35
582721,116.79,58.874
582881,62.311,59.259
583041,10.272,58.16
583201,320.75,57.308
583361,271.75,58.231
583521,220.55,60.983
583681,166.35,64.117
583841,110.74,65.962
584001,56.026,65.91
584161,3.7447,64.795
584321,313.81,64.262
584481,264.28,65.488
584641,212.71,68.186
584801,158.36,70.879
584961,102.68,72.15
585121,47.937,71.711
585281,355.56,70.595
585441,305.32,70.397
585601,255.35,72
585761,203.45,74.81
585921,148.97,77.263
586081,93.283,78.128
586241,38.526,77.426
586401,346.01,76.4
586561,295.39,76.603
586721,244.88,78.664
586881,192.57,81.707
587041,137.89,84.0455
587201,82.113,84.5758
587361,27.258,83.6143
587521,334.47,82.6208
587681,283.29,83.1261
587841,232.04,85.5482
588001,179.11,88.772
588161,124.08,90.95861
588321,68.164,91.0491
588481,13.186,89.61794
588641,320.09,88.3521
588801,268.27,88.7885
588961,216.16,91.1907
589121,162.43,94.2758
589281,106.94,96.079
589441,50.956,95.5219
589601,356.1,93.354
589761,303,91.4573
589921,250.84,91.3816
590081,198.08,93.2749
590241,143.64,95.7717
590401,87.794,96.9112
590561,32.012,95.644
590721,337.73,92.7789
590881,285.18,90.26337
591041,233.27,89.60602
591201,180.39,90.84145
591361,125.69,92.5794
591521,69.786,93.0058
591681,14.395,91.2306
591841,320.9,88.0663
